EarthRef.org -- GERM Partition Coefficient (Kd) Database														
ITHn Torfajokull lava	Zircon		Nb	0.27	0.0675			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		La	0.0014	0.00035			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Ce	0.19	0.0475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Nd	0.092	0.023			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Sm	0.94	0.235			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Eu	1.2	0.3			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Tb	18.47	4.6175			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Dy	34.6	8.65			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Y	54.7	13.675			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Ho	60.2	15.05			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Er	91	22.75			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Tm	114.1	28.525			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Yb	128.9	32.225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Lu	145.4	36.35			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Hf	595	148.75			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		Th	14.42	3.605			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
ITHn Torfajokull lava	Zircon		U	53.8	13.45			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	74.6	5
IHB Hekla pumice	Zircon		Ti	0.01	0.0025			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Nb	0.12	0.03			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		La	0.0007	0.000175			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Ce	0.05	0.0125			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Nd	0.036	0.009			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Sm	0.45	0.1125			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Eu	0.76	0.19			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Dy	17	4.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Y	22.3	5.575			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Er	46.4	11.6			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Yb	71.3	17.825			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Lu	78.9	19.725			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Hf	801	200.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		Th	5.64	1.41			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IHB Hekla pumice	Zircon		U	38.8	9.7			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	72.9	5
IETR Torfajokull lava	Zircon		Ti	0.015	0.00375			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Nb	0.09	0.0225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		La	0.0002	5E-05			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Ce	0.17	0.0425			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Nd	0.008	0.002			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Sm	0.14	0.035			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Eu	0.37	0.0925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Gd	1.37	0.3425			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Tb	3.09	0.7725			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Dy	5.4	1.35			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Y	9.5	2.375			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Ho	10.5	2.625			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Er	17.3	4.325			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Tm	23.7	5.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Yb	26.8	6.7			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Lu	33.6	8.4			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Hf	464	116			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		Th	1.52	0.38			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IETR Torfajokull lava	Zircon		U	6.5	1.625			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.6	5
IEKG Krafla lava	Zircon		Ti	0.009	0.00225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Nb	0.14	0.035			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		La	0.0002	5E-05			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Ce	0.04	0.01			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Nd	0.01	0.0025			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Sm	0.13	0.0325			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Eu	0.34	0.085			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Gd	1.3	0.325			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Tb	2.9	0.725			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Dy	5.5	1.375			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Y	9.6	2.4			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Ho	10.4	2.6			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Er	17.1	4.275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Tm	23.7	5.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Yb	27.9	6.975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Lu	35	8.75			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Hf	753	188.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		Th	2.79	0.6975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKG Krafla lava	Zircon		U	19.8	4.95			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	76.7	5
IEKIT Kerlingarfjoll lava	Zircon		Ti	0.011	0.00275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Nb	0.19	0.0475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		La	0.0019	0.000475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Ce	0.08	0.02			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Nd	0.016	0.004			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Sm	0.19	0.0475			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Eu	0.28	0.07			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Gd	1.66	0.415			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Tb	3.9	0.975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Dy	7.6	1.9			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Y	12.9	3.225			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Ho	14.3	3.575			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Er	23.7	5.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Tm	32.3	8.075			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Yb	39.5	9.875			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Lu	45.6	11.4			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Hf	712	178			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		Th	3.7	0.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IEKIT Kerlingarfjoll lava	Zircon		U	29.1	7.275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	79	5
IIKK Kroksfjordur cryptodome	Zircon		Ti	0.011	0.00275			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Nb	0.58	0.145			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		La	0.001	0.00025			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Ce	0.52	0.13			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Nd	0.123	0.03075			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Sm	1.11	0.2775			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Eu	1.99	0.4975			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Gd	7.45	1.8625			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Tb	26.16	6.54			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Dy	62.7	15.675			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Y	123.3	30.825			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Ho	121.8	30.45			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Er	242.4	60.6			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Tm	374.3	93.575			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Yb	535	133.75			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Lu	713.2	178.3			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Hf	3505	876.25			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		Th	28.62	7.155			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
IIKK Kroksfjordur cryptodome	Zircon		U	147.7	36.925			Phenocryst-Matrix	Claiborne 2018 10.1002/9781119227250.ch1 	Solid-Melt	CBK addition	30-DEC-2019	77.9	5
